1520	which patients are undergoing hemodialysis procedure?
1521	which female patients had the primary disease left femur fracture?
1522	give me the  patients diagnosed with alzheimer's disease who were admitted for more than 7 days.
1523	which patients aged below 79 years had a liver tranplant?
1524	which patients admitted to emergency were treated with prav10?
1525	which patients had a csf glucose lab test done?
1526	provide the  emergency hospital admission patients who had diagnostic ultrasound of heart.
1527	calculate the total  patients who had diverticulosis of colon with hemorrhage and abnormal lab test rsults.
1528	which  patients who stayed in the hospital for more than 13 days had the drug caphosol?
1529	which patients diagnosed under icd9 code e9394 are female?
1530	which patients have procedure icd9 code 4041?
1531	get me the  patients born before 2180 who had a phosphate urine lab test.
1532	which patients diagnosed with transient neonatal thrombocytopenia had delta abnormal lab test status?
1533	calculate the  patients having drug code lans30st who had a lab test for blood gas
1534	calculate the total  patients with percutaneous aspiration of liver who were discharged for home health care.
1535	give me the  patients born before 1882 with drug route tp.
1536	which patients had undergone other radiotherapeutic procedures?
1537	which patients were ordered to get wbc, pleural lab test?
1538	the  patients who are diagnosed with congenital stenosis of pulmonary valve and were admitted in hospital before 2184.
1539	which female patients had the insurance self pay?
1540	which male patients are diagnosed with ext ntv art hngrene?
1541	find the  patients less than 61 years who have other pulmonary embolism and infarction diagnoses.
1542	which patients had lab test chart time as 2178-02-28 16:58:00?
1543	provide the  female patients who had sedimentation rate lab test done.
1544	show me the  patients who were inserted arterial catheter and are still alive.
1545	which patients with drug type as additve had the lab test for calculated thyroxine (t4) index?
1546	which are the  patients whose procedure icd9 code is 8659?
1547	give the  patients who got admitted in mergencye and diagnosis icd9 code is 1550
1548	provide the  patients whose discharge locations is dead/expired and procedure short title is cardiac mapping.
1549	which patients are diagnosed for systolic hrt failure nos and prescribed main drug type?
1550	the  patients whose ethnicity is white -russian.
1551	which are the total  patients admitted before the year 2166 who were treated with drug loperamide
1552	report the  patients admitted before 2177 who had left internal jugular vein thrombosis; left arm edema primary disease.
1553	which patients are admitted before the year 2200 and diagnosed with icd9 code e8791?
1554	which patients diagnosed under the  icd9 code 7455 were under the age of 74?
1555	calculate the total  patients diagnosed with malig neo ascend colon
1556	look for the  elective hospital admission patients who had a unilateral radical neck dissection procedure.
1557	which patients had the diagnosis short title hyp ht dis nos w ht fail?
1558	which patients aged below 77 years old had other psoriasis?
1559	provide the  patients diagnosed with other chronic pulmonary heart diseases who had main type of drug prescription.
1560	give me the  patients with po route of drug administration born before 1846.
1561	the  patients who had transplant from live non-related donor.
1562	which are the  female patients who have been diagnosed with follicular cyst of ovary?
1563	which patients stayed in hospital for more than 5 days and were diagnosed with icd9 code 40391?
1564	which  patients admitted before the year 2182 were diagnosed with hyperglycemia and hyponatremia?
1565	which patients have been prescribed the drug gemfibrozil?
1566	which female patients had the diagnosis short title bacteremia?
1567	give the  patients whose diagnosis short title is ac/chr syst/dia hrt fail and lab test status is abnormal.
1568	give me the list of patients with lab test item id 50824 who died in or before 2115.
1569	get the  black/haitian ethnic background patients who were admitted before 2125.
1570	which patients born before the year 2090 had undergone the procedure radical cystectomy?
1571	which female patients had t5 fracture as their primary disease?
1572	tell me the  female patients with medicaid.
1573	calculate the  married patients who have lab test item id 51447.
1574	to which patients was nifedipine cr administered of prescribed?
1575	give the  patients whose diagnosis long title is malignant neoplasm of descending colon and lab test category is hematology.
